window_idx,peak_freq_original,power_before_40Hz,power_before_50Hz,power_before_60Hz,label_before,max_power_before,SVM_mapped_freq,SVM_power_40Hz,SVM_power_50Hz,SVM_power_60Hz,SVM_max_power,SVM_improvement,RF_mapped_freq,RF_power_40Hz,RF_power_50Hz,RF_power_60Hz,RF_max_power,RF_improvement,KNN_mapped_freq,KNN_power_40Hz,KNN_power_50Hz,KNN_power_60Hz,KNN_max_power,KNN_improvement,XGB_mapped_freq,XGB_power_40Hz,XGB_power_50Hz,XGB_power_60Hz,XGB_max_power,XGB_improvement,file_name
29,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
30,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
31,36.80278205506631,5175307.858912449,315128.0844709825,83321.34634278662,40,5175307.858912449,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32523803.98416506,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
32,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
33,37.935175349068345,10090031.369475897,424970.353965528,104549.08151742734,40,10090031.369475897,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,27609080.473601613,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
34,37.935175349068345,10090031.369475897,424970.353965528,104549.08151742734,40,10090031.369475897,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,27609080.473601613,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
35,35.67038876106427,2841481.6970295156,235785.75257009242,66410.58658306187,40,2841481.6970295156,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34857630.146047994,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
36,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
37,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
38,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
39,35.387290437563756,2473565.7887981148,219544.18924963294,62744.97046653503,40,2473565.7887981148,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,35225546.054279394,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22659175.43992022,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
40,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
41,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
42,37.36897870206733,7178851.3913917495,365485.42629649903,93328.27655586525,40,7178851.3913917495,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,30520260.45168576,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,17953889.837326586,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
43,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
44,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
45,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
46,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
47,37.935175349068345,10090031.369475897,424970.353965528,104549.08151742734,40,10090031.369475897,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,27609080.473601613,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,15042709.85924244,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
48,37.08588037856682,6082439.243723266,339272.7581414037,88182.2081388047,40,6082439.243723266,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,31616672.599354245,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19050301.98499507,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
49,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
50,35.95348708456478,3278248.0604307638,253336.60738958823,70287.73854133805,40,3278248.0604307638,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34420863.782646745,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21854493.16828757,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
51,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
52,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
53,36.5196837315658,4423791.263082378,292865.49094211403,78728.9270274583,40,4423791.263082378,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33275320.579995133,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,20708949.96563596,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
54,36.23658540806529,3799299.763356053,272318.2573912771,74389.2779295268,40,3799299.763356053,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,33899812.07972146,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,21333441.465362284,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
55,35.67038876106427,2841481.6970295156,235785.75257009242,66410.58658306187,40,2841481.6970295156,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,34857630.146047994,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,22291259.53168882,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
56,36.80278205506631,5175307.858912449,315128.0844709825,83321.34634278662,40,5175307.858912449,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,60,1204112.0107607578,3758311.4575868044,37699111.84307751,37699111.84307751,32523803.98416506,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,40,25132741.228718337,756939.0299472815,158566.19071746597,25132741.228718337,19957433.369805887,mpu_raw_optimized_motor_driving_5_20251204_135554.csv
